District ID,District Name,School ID,School Name,F5,School Year,Total,4 Year Olds Program,F9,Early Kindergarten,Kindergarten,Total K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Table Name,School year (fall),School Name (group)
1200,RSU 06/MSAD 06,1501,Steep Falls Elementary School,null,2014-15,110,-,null,-,30,30,34,25,21,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Steep Falls Elementary School
1264,RSU 72/MSAD 72,1792,New Suncook School,null,2014-15,189,-,null,-,33,33,18,27,30,35,46,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,New Suncook School
1251,RSU 57/MSAD 57,1724,Line Elementary,null,2014-15,271,-,null,-,34,34,58,52,40,47,40,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Line Elementary
1008,Augusta Public Schools,1148,Lillian Parks Hussey School,null,2014-15,284,-,null,-,37,37,41,42,43,44,37,40,null,null,null,null,null,null,2014-2015.csv,9/1/14,Lillian Parks Hussey School
1266,RSU 75/MSAD 75,1800,Bowdoin Central School,null,2014-15,221,-,null,-,37,37,39,31,31,37,46,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Bowdoin Central School
1290,Great Salt Bay CSD,1845,Great Salt Bay Community School,null,2014-15,439,-,null,-,37,37,52,45,56,51,51,41,50,56,null,null,null,null,2014-2015.csv,9/1/14,Great Salt Bay Community School
3161,RSU 13,1681,Lura Libby School,null,2014-15,185,-,null,-,38,38,36,30,37,44,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Lura Libby School
3167,RSU 21,1133,Mildred L Day School,null,2014-15,233,-,null,-,38,38,43,36,39,38,39,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Mildred L Day School
1012,Bar Harbor Public Schools,1166,Conners-Emerson School,null,2014-15,374,-,null,-,39,39,32,37,37,43,43,48,44,51,null,null,null,null,2014-2015.csv,9/1/14,Conners-Emerson School
1266,RSU 75/MSAD 75,1803,Harpswell Community School,null,2014-15,190,-,null,-,39,39,26,28,32,22,43,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Harpswell Community School
3160,RSU 12,1440,Windsor Elementary School,null,2014-15,311,-,null,-,39,39,27,38,33,26,39,39,37,33,null,null,null,null,2014-2015.csv,9/1/14,Windsor Elementary School
1153,South Bristol Public Schools,1396,South Bristol Elementary School,null,2014-15,56,-,null,-,4,4,10,3,9,6,9,3,3,9,null,null,null,null,2014-2015.csv,9/1/14,South Bristol Elementary School
1266,RSU 75/MSAD 75,1804,Williams-Cone School,null,2014-15,229,-,null,-,40,40,35,33,46,35,40,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Williams-Cone School
3166,RSU 20,1721,Searsport Elementary,null,2014-15,224,-,null,-,40,40,35,31,43,44,31,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Searsport Elementary
1008,Augusta Public Schools,1152,Lincoln School,null,2014-15,281,-,null,-,41,41,37,43,44,37,44,35,null,null,null,null,null,null,2014-2015.csv,9/1/14,Lincoln School
1091,Lincolnville Public Schools,1289,Lincolnville Central School,null,2014-15,192,-,null,-,41,41,8,20,22,19,19,25,21,17,null,null,null,null,2014-2015.csv,9/1/14,Lincolnville Central School
1238,RSU 44/MSAD 44,1644,Crescent Park School,null,2014-15,241,-,null,-,41,41,42,38,39,44,37,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Crescent Park School
1251,RSU 57/MSAD 57,1723,Alfred Elementary School,null,2014-15,212,-,null,-,41,41,40,32,35,32,32,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Alfred Elementary School
1166,Vassalboro Public Schools,1415,Vassalboro Community School,null,2014-15,423,-,null,-,42,42,48,38,49,45,37,52,58,54,null,null,null,null,2014-2015.csv,9/1/14,Vassalboro Community School
1197,RSU 03/MSAD 03,1476,Mt View Elementary School,null,2014-15,261,-,null,-,42,42,46,40,46,48,39,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Mt View Elementary School
1243,RSU 49/MSAD 49,1675,Clinton Elementary School,null,2014-15,235,-,null,-,42,42,26,39,24,43,33,28,null,null,null,null,null,null,2014-2015.csv,9/1/14,Clinton Elementary School
1155,South Portland Public Schools,1400,Dyer Elementary School,null,2014-15,260,-,null,-,43,43,38,47,42,38,52,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Dyer Elementary School
3158,RSU 05,1225,Durham Community School,null,2014-15,393,-,null,-,44,44,51,39,36,45,57,43,38,40,null,null,null,null,2014-2015.csv,9/1/14,Durham Community School
1258,RSU 64/MSAD 64,1767,Kenduskeag Elementary School,null,2014-15,122,-,null,-,45,45,43,34,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Kenduskeag Elementary School
1255,RSU 61/MSAD 61,1751,Stevens Brook School,null,2014-15,307,-,null,-,46,46,51,49,53,54,54,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Stevens Brook School
1155,South Portland Public Schools,1874,Frank I Brown Elementary School,null,2014-15,290,-,null,-,48,48,50,54,50,45,43,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Frank I Brown Elementary School
1055,Edgecomb Public Schools,1232,Edgecomb Eddy School,null,2014-15,84,-,null,-,5,5,8,15,12,23,13,8,null,null,null,null,null,null,2014-2015.csv,9/1/14,Edgecomb Eddy School
1155,South Portland Public Schools,1406,Dora L Small Elementary School,null,2014-15,323,-,null,-,52,52,44,60,68,46,53,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Dora L Small Elementary School
1008,Augusta Public Schools,1151,Farrington School,null,2014-15,352,-,null,-,54,54,58,57,45,48,45,45,null,null,null,null,null,null,2014-2015.csv,9/1/14,Farrington School
1088,Lewiston Public Schools,1279,Farwell Elementary School,null,2014-15,362,-,null,-,54,54,52,56,56,53,44,47,null,null,null,null,null,null,2014-2015.csv,9/1/14,Farwell Elementary School
1088,Lewiston Public Schools,1280,Martel School,null,2014-15,364,-,null,-,56,56,48,57,56,48,54,45,null,null,null,null,null,null,2014-2015.csv,9/1/14,Martel School
3161,RSU 13,1487,South School,null,2014-15,268,-,null,-,56,56,49,63,52,48,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,South School
1107,Millinocket Public Schools,1306,Granite Street School,null,2014-15,254,-,null,-,57,57,15,34,35,38,37,38,null,null,null,null,null,null,2014-2015.csv,9/1/14,Granite Street School
1134,Portland Public Schools,1348,Longfellow School-Portland,null,2014-15,340,-,null,-,57,57,56,66,43,63,55,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Longfellow School-Portland
1200,RSU 06/MSAD 06,1496,Hollis School,null,2014-15,357,-,null,-,60,60,49,58,65,55,70,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Hollis School
1209,RSU 15/MSAD 15,1531,Memorial School,null,2014-15,176,-,null,-,60,60,57,59,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Memorial School
1149,Scarborough Public Schools,1388,Pleasant Hill School,null,2014-15,173,-,null,-,61,61,61,51,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Pleasant Hill School
1175,Westbrook Public Schools,1428,Saccarappa School,null,2014-15,326,-,null,-,64,64,62,82,60,58,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Saccarappa School
1222,RSU 28/MSAD 28,1580,Camden-Rockport Elementary School,null,2014-15,373,-,null,-,65,65,76,74,77,81,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Camden-Rockport Elementary School
1249,RSU 55/MSAD 55,1716,South Hiram Elementary School,null,2014-15,254,-,null,-,65,65,64,63,62,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,South Hiram Elementary School
1065,Gorham Public Schools,2632,Great Falls Elementary School,null,2014-15,490,-,null,-,66,66,84,68,84,86,102,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Great Falls Elementary School
1266,RSU 75/MSAD 75,1806,Woodside Elementary School,null,2014-15,330,-,null,-,66,66,48,47,54,62,53,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Woodside Elementary School
1149,Scarborough Public Schools,1387,Eight Corners Elementary School,null,2014-15,221,-,null,-,67,67,85,69,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Eight Corners Elementary School
1235,RSU 41/MSAD 41,1631,Brownville Elementary School,null,2014-15,93,-,null,-,7,7,16,19,16,21,14,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Brownville Elementary School
1134,Portland Public Schools,2626,Ocean Avenue,null,2014-15,421,-,null,-,70,70,63,87,77,63,61,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Ocean Avenue
3168,RSU 23,1318,Jameson Elementary School,null,2014-15,236,-,null,-,70,70,54,61,51,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Jameson Elementary School
1200,RSU 06/MSAD 06,1502,Edna Libby Elementary School,null,2014-15,290,-,null,-,72,72,71,74,73,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Edna Libby Elementary School
1175,Westbrook Public Schools,1431,Oxford-Cumberland Canal School,null,2014-15,316,-,null,-,73,73,64,64,55,60,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Oxford-Cumberland Canal School
1134,Portland Public Schools,1347,Fred P Hall School,null,2014-15,421,-,null,-,76,76,83,56,70,65,71,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Fred P Hall School
1065,Gorham Public Schools,1251,Village Elementary School-Gorham,null,2014-15,440,-,null,-,77,77,67,64,81,83,68,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Village Elementary School-Gorham
1149,Scarborough Public Schools,1391,Blue Point School,null,2014-15,223,-,null,-,79,79,66,78,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Blue Point School
1134,Portland Public Schools,1349,Peaks Island School,null,2014-15,52,-,null,-,8,8,2,12,10,13,7,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Peaks Island School
1209,RSU 15/MSAD 15,1528,Russell School,null,2014-15,270,-,null,-,81,81,88,101,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Russell School
1251,RSU 57/MSAD 57,1730,Waterboro Elementary School,null,2014-15,523,-,null,-,84,84,82,90,93,87,87,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Waterboro Elementary School
1073,Harmony Public Schools,1261,Harmony Elementary,null,2014-15,76,-,null,-,9,9,4,9,6,7,7,5,15,14,null,null,null,null,2014-2015.csv,9/1/14,Harmony Elementary
1234,RSU 40/MSAD 40,1624,Friendship Village School,null,2014-15,80,-,null,-,9,9,13,13,10,11,12,12,null,null,null,null,null,null,2014-2015.csv,9/1/14,Friendship Village School
1146,Saco Public Schools,1374,Governor John Fairfield School,null,2014-15,271,-,null,-,90,90,90,91,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Governor John Fairfield School
1200,RSU 06/MSAD 06,2610,Buxton Center Elementary School,null,2014-15,566,-,null,-,92,92,91,80,94,96,113,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Buxton Center Elementary School
1255,RSU 61/MSAD 61,1755,Songo Locks School,null,2014-15,478,-,null,-,93,93,94,71,64,77,79,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Songo Locks School
3167,RSU 21,1883,Kennebunk Elementary School,null,2014-15,437,-,null,-,94,94,113,130,100,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Kennebunk Elementary School
1085,Kittery Public Schools,1274,Horace Mitchell Primary School,null,2014-15,393,-,null,-,95,95,98,103,97,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Horace Mitchell Primary School
1190,Yarmouth Schools,1453,William H Rowe School,null,2014-15,192,-,null,-,95,95,97,null,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,William H Rowe School
1146,Saco Public Schools,1373,Young School,null,2014-15,317,-,null,-,96,96,114,107,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Young School
1191,York Public Schools,1457,Village Elementary School-York,null,2014-15,301,-,null,-,99,99,132,70,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Village Elementary School-York
1134,Portland Public Schools,1345,Cliff Island School,null,2014-15,4,1,null,-,null,-,1,1,1,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Cliff Island School
1187,Woodland Public Schools,1451,Woodland Consolidated Sch,null,2014-15,127,1,null,-,11,11,14,15,12,20,15,16,7,16,null,null,null,null,2014-2015.csv,9/1/14,Woodland Consolidated Sch
1109,Monhegan Plt School Dept,1310,Monhegan Island School,null,2014-15,8,1,null,-,2,2,null,null,3,null,1,1,null,null,null,null,null,null,2014-2015.csv,9/1/14,Monhegan Island School
3172,RSU 34,1180,Viola Rand School,null,2014-15,80,10,null,-,15,15,20,13,10,12,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Viola Rand School
3166,RSU 20,1604,Edna Drinkwater School,null,2014-15,81,10,null,-,9,9,20,12,18,12,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Edna Drinkwater School
1254,RSU 60/MSAD 60,2643,Berwick Elementary Schools,null,2014-15,653,10,null,-,99,99,106,117,106,107,108,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Berwick Elementary Schools
1202,RSU 08/MSAD 08,1860,Vinalhaven School,null,2014-15,179,11,null,-,12,12,8,12,12,12,11,10,12,11,18,13,20,17,2014-2015.csv,9/1/14,Vinalhaven School
1023,Bristol Public Schools,1188,Bristol Consolidated School,null,2014-15,161,11,null,-,18,18,15,13,18,20,17,15,18,16,null,null,null,null,2014-2015.csv,9/1/14,Bristol Consolidated School
3152,RSU 01 - LKRSU,1339,Phippsburg Elementary School,null,2014-15,97,11,null,-,20,20,7,10,15,20,14,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Phippsburg Elementary School
1264,RSU 72/MSAD 72,1790,Charles A Snow School,null,2014-15,217,11,null,-,31,31,20,42,37,33,43,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Charles A Snow School
1208,RSU 84/MSAD 14,1527,East Grand School,null,2014-15,148,11,null,-,7,7,9,15,9,7,7,6,8,10,15,19,11,14,2014-2015.csv,9/1/14,East Grand School
1129,Perry Public Schools,1337,Perry Elementary School,null,2014-15,105,12,null,-,11,11,8,13,11,9,17,6,10,8,null,null,null,null,2014-2015.csv,9/1/14,Perry Elementary School
1083,Jonesport Public Schools,1273,Jonesport Elementary School,null,2014-15,128,12,null,-,12,12,17,11,10,18,8,20,12,8,null,null,null,null,2014-2015.csv,9/1/14,Jonesport Elementary School
3169,RSU 24,1839,Mountain View School,null,2014-15,237,12,null,-,21,21,29,22,28,30,24,26,20,25,null,null,null,null,2014-2015.csv,9/1/14,Mountain View School
1155,South Portland Public Schools,1405,Waldo T Skillin Elementary School,null,2014-15,383,12,null,-,53,53,76,57,63,62,60,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Waldo T Skillin Elementary School
1211,RSU 17/MSAD 17,1549,Agnes Gray School,null,2014-15,107,13,null,-,18,18,19,16,19,22,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Agnes Gray School
1186,Wiscasset Public Schools,1450,Wiscasset Primary School,null,2014-15,206,13,null,-,45,45,30,45,40,33,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Wiscasset Elementary School & Wiscasset Primary School
1134,Portland Public Schools,1351,Harrison Lyseth Elem School,null,2014-15,499,13,null,-,74,74,97,77,75,82,81,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Harrison Lyseth Elem School
1265,RSU 74/MSAD 74,1798,Solon Elementary School,null,2014-15,105,14,null,-,12,12,14,14,20,12,19,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Solon Elementary School
1207,RSU 83/MSAD 13,1526,Moscow Elementary,null,2014-15,84,14,null,-,17,17,20,13,13,7,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Moscow Elementary
1248,RSU 54/MSAD 54,1700,Canaan Elementary School,null,2014-15,235,14,null,-,37,37,30,30,32,30,25,37,null,null,null,null,null,null,2014-2015.csv,9/1/14,Canaan Elementary School
1009,Baileyville Public Schools,1155,Woodland Elementary School,null,2014-15,135,15,null,-,11,11,13,23,20,15,15,23,null,null,null,null,null,null,2014-2015.csv,9/1/14,Woodland Elementary School
1197,RSU 03/MSAD 03,1471,Walker Memorial School,null,2014-15,96,15,null,-,13,13,18,14,14,11,11,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Walker Memorial School
1155,South Portland Public Schools,1399,James Otis Kaler Elementary School,null,2014-15,218,15,null,-,33,33,43,31,31,31,34,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,James Otis Kaler Elementary School
3217,RSU 22,1561,Newburgh Elementary School,null,2014-15,16,16,null,-,null,-,null,null,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Newburgh Elementary School
3206,RSU 09,1510,Cape Cod Hill Elem School,null,2014-15,179,16,null,-,28,28,29,24,19,35,28,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Cape Cod Hill Elem School
1248,RSU 54/MSAD 54,1953,Mill Stream Elementary School,null,2014-15,347,16,null,-,42,42,44,37,61,61,40,46,null,null,null,null,null,null,2014-2015.csv,9/1/14,Mill Stream Elementary School
1265,RSU 74/MSAD 74,1794,Garret Schenck School,null,2014-15,100,17,null,-,10,10,13,21,15,6,18,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Garret Schenck School
1056,Ellsworth Public Schools,2601,Ellsworth Elementary-Middle School,null,2014-15,823,17,null,-,106,106,81,82,100,103,87,76,89,82,null,null,null,null,2014-2015.csv,9/1/14,Ellsworth Elementary-Middle School
3174,RSU 39,1288,Limestone Community School,null,2014-15,233,17,null,-,12,12,19,19,13,13,10,14,10,20,29,22,20,15,2014-2015.csv,9/1/14,Limestone Community School
3165,RSU 19,1672,St Albans Consolidated,null,2014-15,97,17,null,-,19,19,19,14,9,19,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,St Albans Consolidated
1211,RSU 17/MSAD 17,1539,Hebron Station School,null,2014-15,148,17,null,-,22,22,18,18,20,18,20,15,null,null,null,null,null,null,2014-2015.csv,9/1/14,Hebron Station School
3173,RSU 38,1315,Mt Vernon Elementary School,null,2014-15,136,17,null,-,25,25,16,20,18,24,16,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Mt Vernon Elementary School
1134,Portland Public Schools,1939,East End Community School,null,2014-15,425,17,null,-,72,72,74,70,62,63,67,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,East End Community School
1134,Portland Public Schools,1358,Howard C Reiche Community Sch,null,2014-15,404,17,null,-,78,78,71,73,52,60,53,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Howard C Reiche Community Sch
1271,Indian Township,1821,Indian Township School,null,2014-15,151,18,null,-,17,17,15,17,17,19,7,13,13,15,null,null,null,null,2014-2015.csv,9/1/14,Indian Township School
1007,Auburn Public Schools,1138,Washburn School,null,2014-15,246,18,null,-,29,29,40,35,33,31,28,32,null,null,null,null,null,null,2014-2015.csv,9/1/14,Washburn School
3166,RSU 20,1603,Gladys Weymouth Elem School,null,2014-15,93,18,null,-,39,39,36,null,null,null,null,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Gladys Weymouth Elem School
1134,Portland Public Schools,1350,Presumpscot School,null,2014-15,299,18,null,-,48,48,47,39,34,57,56,null,null,null,null,null,null,null,2014-2015.csv,9/1/14,Presumpscot School
3129,East Machias Public Schools,1811,Elm Street School-East Machias,null,2014-15,185,19,null,-,15,15,17,15,14,29,17,19,26,14,null,null,null,null,2014-2015.csv,9/1/14,Elm Street School-East Machias
