Commodity,State,Time,Total Value ($US)
"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",Vermont,2011,"95,448"
"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",Vermont,2012,"25,590"
"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",Vermont,2013,"9,795"
"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",Vermont,2014,"73,169"
"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",Vermont,2015,"47,661"
"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",Vermont,2016 through November,"2,756"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2002,"181,360,804"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2003,"206,425,276"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2004,"233,013,548"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2005,"287,636,856"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2006,"285,234,892"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2007,"396,650,359"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2008,"373,339,391"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2009,"323,156,368"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2010,"355,393,841"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2011,"397,713,130"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2012,"454,958,331"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2013,"476,584,347"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2014,"510,924,180"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2015,"500,254,381"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,All States,2016 through November,"482,437,622"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2002,"1,104,687"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2003,"1,156,729"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2004,"1,483,455"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2005,"1,189,296"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2006,"986,726"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2007,"961,057"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2008,"665,210"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2009,"4,310,224"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2010,"1,291,273"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2011,"2,688,781"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2012,"5,476,124"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2013,"8,450,896"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2014,"9,817,822"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2015,"7,944,479"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Connecticut,2016 through November,"7,701,079"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2002,"50,513"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2003,"105,116"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2004,"54,148"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2005,"29,000"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2006,"9,751"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2007,"128,638"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2008,"47,699"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2009,"60,768"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2011,"10,588"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2012,"2,933"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2013,"315,459"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2014,"74,874"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2015,"118,420"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Maine,2016 through November,"2,933"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2002,"2,258,204"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2003,"2,290,322"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2004,"755,346"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2005,"670,834"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2006,"2,299,896"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2007,"3,235,797"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2008,"3,138,592"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2009,"1,475,357"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2010,"2,480,319"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2011,"1,777,118"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2012,"1,162,275"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2013,"1,276,254"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2014,"1,896,828"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2015,"1,624,726"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Massachusetts,2016 through November,"1,582,528"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2002,"1,067,744"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2003,"729,034"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2004,"212,662"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2005,"310,530"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2006,"86,812"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2007,"78,505"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2008,"29,806"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2009,"717,186"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2010,"1,800,950"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2011,"726,620"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2012,"208,485"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2013,"166,500"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2014,"355,967"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2015,"301,403"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,New Hampshire,2016 through November,"2,395,378"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2002,"146,521"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2003,"73,504"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2004,"129,946"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2005,"37,396"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2006,"163,542"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2007,"19,518"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2008,"105,778"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2009,"276,460"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2010,"20,289"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2011,"22,387"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2012,"27,331"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2013,"182,397"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2014,"202,077"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2015,"78,014"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Rhode Island,2016 through November,"89,544"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2002,"18,140"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2003,"2,536"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2004,"3,142"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2006,"49,870"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2007,"223,979"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2008,"71,644"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2009,"48,962"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2010,"15,481"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2011,"205,020"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2012,"44,329"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2013,"80,213"
35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,Vermont,2014,"22,607"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2002,"62,604,313"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2003,"148,132,734"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2004,"169,814,483"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2005,"145,248,844"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2006,"197,646,836"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2007,"215,398,602"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2008,"188,367,790"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2009,"181,184,947"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2010,"220,295,873"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2011,"209,759,992"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2012,"230,746,291"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2013,"190,587,355"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2014,"197,271,948"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2015,"200,934,944"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,All States,2016 through November,"162,363,358"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2002,"2,270,312"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2003,"1,058,089"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2004,"2,940"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2005,"90,740"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2006,"43,808"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2008,"5,035"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2010,"13,325"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2011,"267,222"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2012,"226,050"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2013,"637,577"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2014,"86,548"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2015,"7,328"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Connecticut,2016 through November,"8,111,678"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2003,"3,335"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2005,"11,055"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2006,"28,648"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2007,"3,164"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2009,"30,500"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2011,"384,142"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2014,"3,979"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2015,"3,600"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Massachusetts,2016 through November,"28,749"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,New Hampshire,2007,"4,961"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,New Hampshire,2011,"22,425"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Rhode Island,2003,"7,136"
36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,Rhode Island,2007,"5,547"
37 Photographic Or Cinematographic Goods,All States,2002,"553,371,809"
37 Photographic Or Cinematographic Goods,All States,2003,"474,598,249"
37 Photographic Or Cinematographic Goods,All States,2004,"518,511,679"
37 Photographic Or Cinematographic Goods,All States,2005,"402,941,176"
37 Photographic Or Cinematographic Goods,All States,2006,"681,691,828"
37 Photographic Or Cinematographic Goods,All States,2007,"578,232,310"
37 Photographic Or Cinematographic Goods,All States,2008,"519,209,886"
37 Photographic Or Cinematographic Goods,All States,2009,"442,646,509"
37 Photographic Or Cinematographic Goods,All States,2010,"444,094,932"
37 Photographic Or Cinematographic Goods,All States,2011,"398,589,960"
37 Photographic Or Cinematographic Goods,All States,2012,"370,561,222"
37 Photographic Or Cinematographic Goods,All States,2013,"376,452,737"
37 Photographic Or Cinematographic Goods,All States,2014,"335,878,166"
37 Photographic Or Cinematographic Goods,All States,2015,"271,665,727"
37 Photographic Or Cinematographic Goods,All States,2016 through November,"206,578,605"
37 Photographic Or Cinematographic Goods,Connecticut,2002,"4,777,095"
37 Photographic Or Cinematographic Goods,Connecticut,2003,"5,615,846"
37 Photographic Or Cinematographic Goods,Connecticut,2004,"8,836,124"
37 Photographic Or Cinematographic Goods,Connecticut,2005,"10,333,224"
37 Photographic Or Cinematographic Goods,Connecticut,2006,"14,817,739"
37 Photographic Or Cinematographic Goods,Connecticut,2007,"18,910,859"
37 Photographic Or Cinematographic Goods,Connecticut,2008,"21,418,317"
37 Photographic Or Cinematographic Goods,Connecticut,2009,"5,912,916"
37 Photographic Or Cinematographic Goods,Connecticut,2010,"74,652"
37 Photographic Or Cinematographic Goods,Connecticut,2011,"145,400"
37 Photographic Or Cinematographic Goods,Connecticut,2012,"775,742"
37 Photographic Or Cinematographic Goods,Connecticut,2013,"1,281,480"
37 Photographic Or Cinematographic Goods,Connecticut,2014,"2,474,272"
37 Photographic Or Cinematographic Goods,Connecticut,2015,"2,904,283"
37 Photographic Or Cinematographic Goods,Connecticut,2016 through November,"1,867,597"
37 Photographic Or Cinematographic Goods,Maine,2008,"49,391"
37 Photographic Or Cinematographic Goods,Maine,2009,"44,002"
37 Photographic Or Cinematographic Goods,Massachusetts,2002,"2,995,115"
37 Photographic Or Cinematographic Goods,Massachusetts,2003,"14,464,370"
37 Photographic Or Cinematographic Goods,Massachusetts,2004,"15,751,176"
37 Photographic Or Cinematographic Goods,Massachusetts,2005,"23,512,602"
37 Photographic Or Cinematographic Goods,Massachusetts,2006,"11,551,370"
37 Photographic Or Cinematographic Goods,Massachusetts,2007,"17,156,554"
37 Photographic Or Cinematographic Goods,Massachusetts,2008,"1,839,545"
37 Photographic Or Cinematographic Goods,Massachusetts,2009,"1,269,701"
37 Photographic Or Cinematographic Goods,Massachusetts,2010,"445,196"
37 Photographic Or Cinematographic Goods,Massachusetts,2011,"364,657"
37 Photographic Or Cinematographic Goods,Massachusetts,2012,"489,816"
37 Photographic Or Cinematographic Goods,Massachusetts,2013,"791,787"
37 Photographic Or Cinematographic Goods,Massachusetts,2014,"198,752"
37 Photographic Or Cinematographic Goods,Massachusetts,2015,"247,908"
37 Photographic Or Cinematographic Goods,Massachusetts,2016 through November,"197,478"
37 Photographic Or Cinematographic Goods,New Hampshire,2003,"77,656"
37 Photographic Or Cinematographic Goods,New Hampshire,2004,"104,056"
37 Photographic Or Cinematographic Goods,New Hampshire,2005,"44,160"
37 Photographic Or Cinematographic Goods,New Hampshire,2006,"795,670"
37 Photographic Or Cinematographic Goods,New Hampshire,2007,"745,430"
37 Photographic Or Cinematographic Goods,New Hampshire,2008,"179,218"
37 Photographic Or Cinematographic Goods,New Hampshire,2009,"244,891"
37 Photographic Or Cinematographic Goods,New Hampshire,2010,"300,185"
37 Photographic Or Cinematographic Goods,New Hampshire,2011,"39,630"
37 Photographic Or Cinematographic Goods,New Hampshire,2012,"269,060"
37 Photographic Or Cinematographic Goods,New Hampshire,2013,"276,032"
37 Photographic Or Cinematographic Goods,New Hampshire,2014,"319,117"
37 Photographic Or Cinematographic Goods,New Hampshire,2015,"363,191"
37 Photographic Or Cinematographic Goods,New Hampshire,2016 through November,"330,657"
37 Photographic Or Cinematographic Goods,Rhode Island,2002,"38,351"
37 Photographic Or Cinematographic Goods,Rhode Island,2003,"39,908"
37 Photographic Or Cinematographic Goods,Rhode Island,2004,"100,639"
37 Photographic Or Cinematographic Goods,Rhode Island,2005,"47,670"
37 Photographic Or Cinematographic Goods,Rhode Island,2006,"61,938"
37 Photographic Or Cinematographic Goods,Rhode Island,2007,"112,673"
37 Photographic Or Cinematographic Goods,Rhode Island,2008,"67,196"
37 Photographic Or Cinematographic Goods,Rhode Island,2009,"26,345"
