Commodity,State,Time,Total Value ($US)
38 Miscellaneous Chemical Products,Massachusetts,2010,"5,264,110"
38 Miscellaneous Chemical Products,Massachusetts,2011,"735,900"
38 Miscellaneous Chemical Products,Massachusetts,2012,"401,229"
38 Miscellaneous Chemical Products,Massachusetts,2013,"407,527"
38 Miscellaneous Chemical Products,Massachusetts,2014,"3,762,929"
38 Miscellaneous Chemical Products,Massachusetts,2015,"8,743,242"
38 Miscellaneous Chemical Products,Massachusetts,2016 through November,"4,233,620"
38 Miscellaneous Chemical Products,New Hampshire,2008,"14,088"
38 Miscellaneous Chemical Products,New Hampshire,2013,"7,418"
38 Miscellaneous Chemical Products,Rhode Island,2010,"2,415"
38 Miscellaneous Chemical Products,Rhode Island,2012,"20,524"
38 Miscellaneous Chemical Products,Rhode Island,2013,"382,636"
38 Miscellaneous Chemical Products,Rhode Island,2014,"441,401"
38 Miscellaneous Chemical Products,Rhode Island,2015,"942,180"
38 Miscellaneous Chemical Products,Rhode Island,2016 through November,"446,814"
38 Miscellaneous Chemical Products,Vermont,2008,"5,181"
38 Miscellaneous Chemical Products,Vermont,2014,"8,846"
38 Miscellaneous Chemical Products,Vermont,2015,"9,641"
38 Miscellaneous Chemical Products,Vermont,2016 through November,"18,886"
39 Plastics And Articles Thereof,All States,2008,"2,798,830,765"
39 Plastics And Articles Thereof,All States,2009,"2,510,246,991"
39 Plastics And Articles Thereof,All States,2010,"3,041,065,940"
39 Plastics And Articles Thereof,All States,2011,"3,506,220,249"
39 Plastics And Articles Thereof,All States,2012,"3,774,287,796"
39 Plastics And Articles Thereof,All States,2013,"4,070,176,592"
39 Plastics And Articles Thereof,All States,2014,"4,613,209,311"
39 Plastics And Articles Thereof,All States,2015,"4,711,990,987"
39 Plastics And Articles Thereof,All States,2016 through November,"4,382,146,056"
39 Plastics And Articles Thereof,Connecticut,2008,"11,951,339"
39 Plastics And Articles Thereof,Connecticut,2009,"14,245,343"
39 Plastics And Articles Thereof,Connecticut,2010,"15,409,229"
39 Plastics And Articles Thereof,Connecticut,2011,"21,301,957"
39 Plastics And Articles Thereof,Connecticut,2012,"20,674,456"
39 Plastics And Articles Thereof,Connecticut,2013,"14,030,599"
39 Plastics And Articles Thereof,Connecticut,2014,"16,311,850"
39 Plastics And Articles Thereof,Connecticut,2015,"17,071,084"
39 Plastics And Articles Thereof,Connecticut,2016 through November,"11,536,367"
39 Plastics And Articles Thereof,Maine,2008,"790,028"
39 Plastics And Articles Thereof,Maine,2009,"882,664"
39 Plastics And Articles Thereof,Maine,2010,"635,101"
39 Plastics And Articles Thereof,Maine,2011,"522,929"
39 Plastics And Articles Thereof,Maine,2012,"1,385,236"
39 Plastics And Articles Thereof,Maine,2013,"881,015"
39 Plastics And Articles Thereof,Maine,2014,"822,588"
39 Plastics And Articles Thereof,Maine,2015,"337,518"
39 Plastics And Articles Thereof,Maine,2016 through November,"334,915"
39 Plastics And Articles Thereof,Massachusetts,2008,"14,417,001"
39 Plastics And Articles Thereof,Massachusetts,2009,"17,598,201"
39 Plastics And Articles Thereof,Massachusetts,2010,"21,022,542"
39 Plastics And Articles Thereof,Massachusetts,2011,"23,768,720"
39 Plastics And Articles Thereof,Massachusetts,2012,"37,087,298"
39 Plastics And Articles Thereof,Massachusetts,2013,"33,636,302"
39 Plastics And Articles Thereof,Massachusetts,2014,"37,342,877"
39 Plastics And Articles Thereof,Massachusetts,2015,"36,949,590"
39 Plastics And Articles Thereof,Massachusetts,2016 through November,"32,308,495"
39 Plastics And Articles Thereof,New Hampshire,2008,"1,800,778"
39 Plastics And Articles Thereof,New Hampshire,2009,"9,698,378"
39 Plastics And Articles Thereof,New Hampshire,2010,"13,789,450"
39 Plastics And Articles Thereof,New Hampshire,2011,"14,371,764"
39 Plastics And Articles Thereof,New Hampshire,2012,"17,435,424"
39 Plastics And Articles Thereof,New Hampshire,2013,"16,447,366"
39 Plastics And Articles Thereof,New Hampshire,2014,"12,096,219"
39 Plastics And Articles Thereof,New Hampshire,2015,"9,460,292"
39 Plastics And Articles Thereof,New Hampshire,2016 through November,"7,415,887"
39 Plastics And Articles Thereof,Rhode Island,2008,"3,901,791"
39 Plastics And Articles Thereof,Rhode Island,2009,"7,003,872"
39 Plastics And Articles Thereof,Rhode Island,2010,"13,069,554"
39 Plastics And Articles Thereof,Rhode Island,2011,"11,542,487"
39 Plastics And Articles Thereof,Rhode Island,2012,"11,444,586"
39 Plastics And Articles Thereof,Rhode Island,2013,"15,025,326"
39 Plastics And Articles Thereof,Rhode Island,2014,"10,332,047"
39 Plastics And Articles Thereof,Rhode Island,2015,"18,223,965"
39 Plastics And Articles Thereof,Rhode Island,2016 through November,"11,088,049"
39 Plastics And Articles Thereof,Vermont,2008,"89,191"
39 Plastics And Articles Thereof,Vermont,2009,"68,243"
39 Plastics And Articles Thereof,Vermont,2010,"396,402"
39 Plastics And Articles Thereof,Vermont,2011,"341,608"
39 Plastics And Articles Thereof,Vermont,2012,"410,107"
39 Plastics And Articles Thereof,Vermont,2013,"58,975"
39 Plastics And Articles Thereof,Vermont,2014,"71,878"
39 Plastics And Articles Thereof,Vermont,2015,"282,074"
39 Plastics And Articles Thereof,Vermont,2016 through November,"58,936"
40 Rubber And Articles Thereof,All States,2008,"1,214,482,767"
40 Rubber And Articles Thereof,All States,2009,"945,468,688"
40 Rubber And Articles Thereof,All States,2010,"1,333,768,976"
40 Rubber And Articles Thereof,All States,2011,"1,693,577,982"
40 Rubber And Articles Thereof,All States,2012,"1,935,275,316"
40 Rubber And Articles Thereof,All States,2013,"1,938,321,590"
40 Rubber And Articles Thereof,All States,2014,"2,045,139,468"
40 Rubber And Articles Thereof,All States,2015,"2,217,739,250"
40 Rubber And Articles Thereof,All States,2016 through November,"2,014,246,163"
40 Rubber And Articles Thereof,Connecticut,2008,"36,003,501"
40 Rubber And Articles Thereof,Connecticut,2009,"14,741,296"
40 Rubber And Articles Thereof,Connecticut,2010,"9,321,932"
40 Rubber And Articles Thereof,Connecticut,2011,"36,084"
40 Rubber And Articles Thereof,Connecticut,2012,"207,154"
40 Rubber And Articles Thereof,Connecticut,2013,"364,989"
40 Rubber And Articles Thereof,Connecticut,2014,"288,678"
40 Rubber And Articles Thereof,Connecticut,2015,"321,345"
40 Rubber And Articles Thereof,Connecticut,2016 through November,"3,094,558"
40 Rubber And Articles Thereof,Maine,2008,"41,384"
40 Rubber And Articles Thereof,Maine,2009,"17,433"
40 Rubber And Articles Thereof,Maine,2010,"1,179"
40 Rubber And Articles Thereof,Maine,2011,"1,030"
40 Rubber And Articles Thereof,Maine,2012,"61,942"
40 Rubber And Articles Thereof,Maine,2013,"1,775"
40 Rubber And Articles Thereof,Maine,2014,760
40 Rubber And Articles Thereof,Maine,2016 through November,764
40 Rubber And Articles Thereof,Massachusetts,2008,"3,113,104"
40 Rubber And Articles Thereof,Massachusetts,2009,"2,196,065"
40 Rubber And Articles Thereof,Massachusetts,2010,"2,872,607"
40 Rubber And Articles Thereof,Massachusetts,2011,"3,417,118"
40 Rubber And Articles Thereof,Massachusetts,2012,"3,293,399"
40 Rubber And Articles Thereof,Massachusetts,2013,"4,888,139"
40 Rubber And Articles Thereof,Massachusetts,2014,"4,374,488"
40 Rubber And Articles Thereof,Massachusetts,2015,"4,151,561"
40 Rubber And Articles Thereof,Massachusetts,2016 through November,"3,867,951"
40 Rubber And Articles Thereof,New Hampshire,2008,"124,111"
40 Rubber And Articles Thereof,New Hampshire,2009,"388,397"
40 Rubber And Articles Thereof,New Hampshire,2010,"341,213"
40 Rubber And Articles Thereof,New Hampshire,2011,"191,727"
40 Rubber And Articles Thereof,New Hampshire,2012,"28,773"
40 Rubber And Articles Thereof,New Hampshire,2013,"72,778"
40 Rubber And Articles Thereof,New Hampshire,2014,"142,663"
40 Rubber And Articles Thereof,New Hampshire,2015,"89,445"
40 Rubber And Articles Thereof,New Hampshire,2016 through November,"62,204"
40 Rubber And Articles Thereof,Rhode Island,2008,"102,882"
40 Rubber And Articles Thereof,Rhode Island,2009,"21,630"
40 Rubber And Articles Thereof,Rhode Island,2010,"298,651"
40 Rubber And Articles Thereof,Rhode Island,2011,"63,393"
40 Rubber And Articles Thereof,Rhode Island,2012,"33,069"
40 Rubber And Articles Thereof,Rhode Island,2013,"77,424"
40 Rubber And Articles Thereof,Rhode Island,2014,"367,166"
40 Rubber And Articles Thereof,Rhode Island,2015,"234,132"
40 Rubber And Articles Thereof,Rhode Island,2016 through November,"269,368"
40 Rubber And Articles Thereof,Vermont,2008,"1,475"
40 Rubber And Articles Thereof,Vermont,2009,595
40 Rubber And Articles Thereof,Vermont,2010,"1,349"
40 Rubber And Articles Thereof,Vermont,2011,"2,179"
40 Rubber And Articles Thereof,Vermont,2012,"1,453"
40 Rubber And Articles Thereof,Vermont,2013,"3,804"
40 Rubber And Articles Thereof,Vermont,2014,906
40 Rubber And Articles Thereof,Vermont,2015,"4,056"
40 Rubber And Articles Thereof,Vermont,2016 through November,834
41 Raw Hides And Skins (no Furskins) And Leather,All States,2008,"54,746,295"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2009,"44,346,784"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2010,"69,955,217"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2011,"75,273,796"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2012,"92,240,151"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2013,"98,369,447"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2014,"110,282,311"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2015,"125,195,665"
41 Raw Hides And Skins (no Furskins) And Leather,All States,2016 through November,"100,173,576"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2008,"233,229"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2009,"142,690"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2010,"201,269"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2011,"142,685"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2012,"144,983"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2013,"122,500"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2014,"133,069"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2015,"160,497"
41 Raw Hides And Skins (no Furskins) And Leather,Connecticut,2016 through November,"132,228"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2008,"7,732"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2009,"40,601"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2010,"118,054"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2011,"92,255"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2012,"134,328"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2013,"156,814"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2014,"177,889"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2015,"160,396"
41 Raw Hides And Skins (no Furskins) And Leather,Maine,2016 through November,"237,357"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2008,"1,267,469"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2009,"1,544,180"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2010,"2,875,823"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2011,"1,725,088"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2012,"1,198,752"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2013,"1,106,879"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2014,"1,592,991"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2015,"1,240,272"
41 Raw Hides And Skins (no Furskins) And Leather,Massachusetts,2016 through November,"890,132"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2008,"2,114"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2009,"1,847"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2012,"31,535"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2013,"61,987"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2014,"42,684"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2015,"34,746"
41 Raw Hides And Skins (no Furskins) And Leather,New Hampshire,2016 through November,"30,877"
41 Raw Hides And Skins (no Furskins) And Leather,Vermont,2008,"1,800"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2008,"102,050,501"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2009,"87,060,697"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2010,"79,292,786"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2011,"108,689,475"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2012,"158,515,998"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2013,"165,818,228"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2014,"201,160,712"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2015,"209,505,632"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,All States,2016 through November,"192,216,139"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2008,"3,926,998"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2009,"5,180,285"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2010,"6,882,450"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2011,"5,075,168"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2012,"5,616,224"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2013,"7,564,753"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2014,"8,423,462"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2015,"7,324,151"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Connecticut,2016 through November,"4,846,109"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2010,"1,800"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2011,520
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2012,"34,818"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2013,"10,422"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2014,625
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2015,"2,738"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Maine,2016 through November,981
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2008,"227,555"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2009,"240,056"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2010,"287,904"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2011,"322,046"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2012,"160,873"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2013,"6,688,109"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2014,"5,527,485"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2015,"304,493"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Massachusetts,2016 through November,"142,433"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2008,"41,723"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2009,"35,543"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2010,"2,156"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2012,"26,688"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2013,"135,731"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2014,"77,853"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,New Hampshire,2015,540
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2008,"504,410"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2009,"293,919"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2010,"67,112"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2011,"1,273"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2012,"4,837"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2013,"55,146"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2014,700
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2015,"7,553"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Rhode Island,2016 through November,"217,766"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2008,"13,297"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2009,"13,208"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2010,"9,091"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2011,"9,641"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2012,"5,088"
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2013,786
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2014,252
42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,Vermont,2016 through November,850
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2008,"392,179"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2009,"366,772"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2010,"269,840"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2011,"652,839"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2012,"560,611"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2013,"695,573"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2014,"1,583,081"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2015,"834,800"
43 Furskins And Artificial Fur; Manufactures Thereof,All States,2016 through November,"475,729"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2008,"258,181,276"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2009,"195,785,753"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2010,"198,375,065"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2011,"201,895,431"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2012,"231,390,678"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2013,"268,608,401"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2014,"279,771,858"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2015,"310,521,676"
44 Wood And Articles Of Wood; Wood Charcoal,All States,2016 through November,"280,103,114"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2008,"53,747"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2009,"38,711"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2010,"16,827"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2011,"13,294"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2012,"7,806"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2013,"58,329"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2014,"24,209"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2015,"21,618"
44 Wood And Articles Of Wood; Wood Charcoal,Connecticut,2016 through November,"7,650"
44 Wood And Articles Of Wood; Wood Charcoal,Maine,2010,"3,694"
44 Wood And Articles Of Wood; Wood Charcoal,Maine,2011,"11,340"
44 Wood And Articles Of Wood; Wood Charcoal,Maine,2012,"15,896"
44 Wood And Articles Of Wood; Wood Charcoal,Maine,2013,"13,547"
44 Wood And Articles Of Wood; Wood Charcoal,Maine,2014,"22,680"
44 Wood And Articles Of Wood; Wood Charcoal,Maine,2016 through November,"11,050"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2008,"113,785"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2009,"51,246"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2010,"468,061"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2011,"562,361"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2012,"337,952"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2013,"598,550"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2014,"787,647"
44 Wood And Articles Of Wood; Wood Charcoal,Massachusetts,2015,"373,226"
